query,completo,solo_r,knn_euclideo
0,0.931604741005299,0.9562658345058895,0.9521919210010918
1,0.9677532016338994,0.8882063442366048,0.9491079144011154
2,0.9587518903207236,0.9943639794825126,0.9284039636134236
3,0.9529009153020213,0.840553111835933,0.8362939704976012
4,1.0,0.9817058637715745,0.9817058637715745
5,0.940582335503608,0.9607121450005558,0.9616591738471044
6,1.0,1.0,1.0
7,1.0,1.0,1.0
8,0.9853539683993221,0.9762438664873144,0.9685552134287934
9,0.9417638194367638,0.9881210202420618,0.9417638194367638
10,0.9154355047894684,0.8708221300206387,0.8850911634120497
11,1.0,1.0,1.0
12,0.9377624427559381,0.9418120109492606,0.8908540663954843
13,0.9659686704404158,0.8890145708635238,0.9876568331175297
14,1.0,0.9825870198881506,0.9705715018430319
15,0.9514569296316199,0.9279399437497652,0.9749232146973144
16,1.0,1.0,1.0
17,0.9411338959973067,0.9949675927243659,0.9411338959973067
18,1.0,1.0,0.99831754359487
19,0.9817058637715745,0.9712811862889028,0.9712811862889028
20,0.8827367447177921,0.8621388832967231,0.8552359716124249
21,0.9535445850021051,0.9063817534218257,0.8932105705237181
22,0.9759064022520775,0.9661324572878364,0.9513556166232061
23,1.0,1.0,0.9948070054486933
24,0.9817058637715745,0.9554657482719634,0.9712811862889028
25,1.0,1.0,1.0
26,0.9257085405645193,0.9262500129612048,0.9169120871790905
27,0.9958104834950536,1.0,0.9905116641981582
28,0.9008636626471189,0.9008636626471189,0.9008636626471189
29,0.9062620679135952,0.9061714740424368,0.9095898825152269
30,1.0,1.0,1.0
31,0.9267006359606231,0.8745555200282626,0.9267006359606232
32,0.9722340851332469,0.9804995981646777,0.9296362311593085
33,0.9758089901245821,0.8595671544459681,0.9778241316398715
34,0.9897959183673469,0.9871794871794871,0.9903846153846154
35,0.950738773216712,0.9384027161679368,0.9437466540164182
36,0.9356375088911105,0.9238521410745472,0.9233184448461977
37,0.9791666666666666,1.0,0.962962962962963
38,0.9946525134240116,0.9480439145456624,0.9931524822721411
39,0.9693877551020408,0.9693877551020408,0.9693877551020408
40,0.993421052631579,0.9948006117753206,0.993421052631579
41,0.9833333333333332,0.9833333333333332,0.984375
42,0.959974066816124,0.9943524145198872,0.9782682030445494
43,1.0,1.0,1.0
44,0.94497705842548,1.0,0.9907407407407407
45,0.9877841797012169,0.9803779653324356,0.9803779653324356
46,0.9664976010809387,0.9661922658548985,0.9664976010809387
47,0.8989539030315448,0.8572461127414298,0.9528176956475558
48,0.9088476511464524,0.9106218708129711,0.9081823187715081
49,0.9985958121484935,0.9484851238658132,0.9985958121484935
50,0.9895882371239347,0.9170765817276982,0.9901666683948273
51,0.9615384615384615,0.9708615550078017,0.9615384615384615
52,0.9634117275431491,0.9712811862889028,0.9712811862889028
53,0.8799900948233071,0.9236930629729504,0.9800213013631186
54,0.9603987998060753,0.9510916635831662,0.9112130068731863
55,1.0,1.0,1.0
56,0.9275771546976805,0.8382903855352729,0.9434229716905415
57,0.9705669479986534,0.9803779653324356,0.9803779653324356
58,0.8511354239813226,0.8546821190318133,0.8535336061220196
59,1.0,1.0,1.0
60,1.0,1.0,1.0
61,0.9393788578398123,0.947297019253751,0.9008636626471189
62,0.9400000000000001,0.9512557353936301,0.9400000000000001
63,0.9955344644580213,0.9545316595128016,0.9659660916133871
64,0.945462450480468,0.8543903783893463,0.9259727405592935
65,0.9868421052631577,1.0,0.9651162790697674
66,0.9407738896802829,0.9003462583728619,0.907583159177466
67,0.9905899944587724,0.9862111411935881,0.9802975709363823
68,0.9905848952833967,0.9770707707652236,0.9755886098179606
69,0.9273596527249751,0.9273596527249751,0.9196316556189337
70,0.9402026423625889,0.930634437535775,0.941625168239373
71,1.0,1.0,1.0
72,0.9377150566519552,0.9781623683335071,0.9842598306246011
73,0.9693310284275741,0.9490297216502336,0.9677435621258104
74,0.9913343529588677,1.0,0.9766027529889423
75,0.9930710179341812,0.9920211721666328,0.9930710179341812
76,1.0,1.0,1.0
77,0.9081823187715081,0.9411934958761159,0.907619345223478
78,0.9274954913044485,0.902008555996687,0.908200880174772
79,1.0,1.0,1.0
80,0.9093762703741959,0.9093762703741959,0.907499223368381
81,1.0,1.0,0.9981652472563077
82,0.9877841797012169,1.0,1.0
83,1.0,0.938399648590749,1.0
84,0.9949096945788795,0.9926455163348878,0.9935665062513147
85,0.9761904761904763,0.9909109948103508,0.9761904761904763
86,1.0,1.0,0.9895833333333333
87,0.9714575976238417,0.8214405096650279,0.9980443293756799
88,0.9411338959973067,0.9686852374045504,0.9764473355659322
89,0.8804192680710078,0.8888654001702151,0.8963543790310398
90,1.0,1.0,1.0
91,0.8907756561544857,0.9103431195049708,0.9101162734506554
92,0.9693877551020408,1.0,0.97
93,0.9055914326758098,0.9065260980764768,0.9454659688621043
94,1.0,1.0,1.0
95,0.9569217794333542,0.9643507295162422,0.9643507295162422
96,0.9987268737468047,0.9713596486215581,0.9723879130079716
97,0.9852941176470588,0.9852941176470588,0.9852941176470588
98,0.9545549740517536,0.8856621082567145,0.9331298238727326
99,0.9480550450454022,0.9673329897654457,0.9654127799082485
