query,completo,solo_r,knn_euclideo
0,0.9530541609091712,0.9512567492857026,0.9559627144069592
1,0.9902905224450526,0.9576859662648438,0.9871307389167083
2,0.977797094362361,0.966421266022428,0.9754284871723947
3,0.9796139156147164,0.8440286823677966,0.9597914553792158
4,0.9772616200653613,0.9856972621257072,0.9772616200653613
5,0.9989458323520304,0.9886618384270126,0.9989458323520304
6,0.9726004314404069,0.9281465269091171,0.9725906980980664
7,0.9521447700835443,0.9207040600791679,0.9434920969241147
8,0.9709755523006458,0.968343893727244,0.9643012664726774
9,0.9943472387743427,0.9946924422545377,0.9943472387743427
10,0.9785861384545131,0.9604561208283088,0.9881583604035146
11,0.9596044763438695,0.9657904280412707,0.9699776768634768
12,0.992719009647537,0.986046694620139,0.992719009647537
13,0.9924683291649251,0.9480659802392424,0.986235993971557
14,0.9591280082840102,0.9640673875428801,0.9714609039697537
15,0.9871759797108259,0.9259860789245544,0.9823414658661335
16,0.9721059891030766,0.973814986419735,0.9726464785279065
17,0.9750630815918447,0.9576226955244237,0.9773153239653144
18,0.9636079140223123,0.9630170016390215,0.9732160102881435
19,0.9993505405412373,0.9983360743391054,0.999486479000417
20,0.9645207909671472,0.9604544699578017,0.9617933651097539
21,0.9751145870105714,0.9743142474701666,0.9773137492245343
22,0.9543106736042557,0.952541771506022,0.9515624181737763
23,0.9474168802359717,0.9666132372464242,0.9724570184972932
24,0.9683504108890691,0.9762105147568907,0.9683925371548348
25,0.945078873805208,0.9316172462623921,0.9375954142986008
26,0.9462548001916264,0.9366259702486833,0.948792028071893
27,0.9958416747984746,0.9910967051035682,0.9935587730858626
28,0.98572878394732,0.9761271686496555,0.9890982698966615
29,0.9880375756134451,0.9284382708180472,0.9790873324323105
30,0.9926997359539173,0.9914010239825861,0.9924665077315757
31,0.9538706627895797,0.9343848938575209,0.9542063005469547
32,0.976857998388586,0.9586302649703656,0.9757074087658922
33,0.9832179844429484,0.9321413622997698,0.98294388742876
34,0.9644173378064479,0.9646170316948112,0.9586228883313511
35,0.9950890709996951,0.9916247984889814,0.9950890709996951
36,0.9823866267857796,0.9860873571428612,0.9820947320391125
37,0.9889317409055542,0.9785140957691331,0.988821431115514
38,0.9885136224008102,0.9615094924819925,0.9911248073063293
39,0.9210171341027825,0.9057419581184092,0.9210171341027825
40,0.9658989341356969,0.9151267232006112,0.9658989341356969
41,0.9917949390978917,0.9965614833784749,0.9917949390978917
42,0.9929476350530231,0.9901935439967082,0.9929476350530231
43,0.979269283502443,0.981831137683442,0.9875123828818545
44,0.996799415459923,0.9917274601060895,0.9946439885377115
45,0.9936849048250865,0.9869027149022147,0.9960147791786944
46,0.9818086995801986,0.9806639636435247,0.9827291170522416
47,0.9765585726107655,0.9433851873218185,0.9765585726107655
48,0.9894604871577511,0.9882744314489104,0.9874060519121172
49,0.9659416060060811,0.94532322950195,0.9651642789758313
50,0.9736420732657465,0.9710631320166353,0.9735805297742319
