query,completo
0,0.6512606185463662
1,0.5164326250303657
2,0.4984099578262139
3,0.4837349825584499
4,0.561850771041476
5,0.42422685106449803
6,0.5754357368652127
7,0.5481617416241841
8,0.2906841643820618
9,0.44257110590093857
10,0.4713795804988497
11,0.3944937824043734
12,0.39224196925448995
13,0.5652144589666274
14,0.4736973406963506
15,0.33746778671351435
16,0.610253674685162
17,0.46621467053077176
18,0.4892116279917606
19,0.43513425831372
20,0.37590986133578835
21,0.4638120232449012
22,0.3579947623239679
23,0.4868443250126346
24,0.4921400686905559
25,0.6512968979794072
26,0.38337615207943543
27,0.35866147885739486
28,0.37276068225309805
29,0.6122698610465233
30,0.44111933633941797
31,0.7125317004744245
32,0.5375880875116119
33,0.6425417936957782
34,0.634179280038364
35,0.4338203230627562
36,0.5865999899365992
37,0.540489823896356
38,0.6188273725290248
39,0.34487666960019736
40,0.3127273702367932
41,0.6891431425975423
42,0.30057445826226625
43,0.7696309116194745
44,0.34412722745886165
45,0.46948662462126156
46,0.5404437173527566
47,0.448120548286235
48,0.6636432876453502
49,0.3806375018163658
50,0.426102140681837
51,0.42693922361528186
52,0.5329316358176797
53,0.5599318355064699
54,0.6281526321016853
55,0.6322381467381811
56,0.5170438587044143
57,0.5291987181386957
58,0.5114012029569459
59,0.534279240015056
60,0.5392259809239706
61,0.5026779256280068
62,0.4816694883473477
63,0.6867290003601296
64,0.5740634568313965
65,0.30328139816404054
66,0.39693286259995925
67,0.5111326802558901
68,0.5374422362793759
69,0.5704602193577132
70,0.5379149185579137
71,0.6825137068648934
72,0.37895680853742414
73,0.5987287581686306
74,0.6249744424298493
75,0.6646920495082552
76,0.5186540463362036
77,0.5929194290791993
78,0.3575152969466553
79,0.45029431003823317
80,0.35347736337144037
81,0.43222391443234254
82,0.5214507602483686
83,0.5341306442798519
84,0.5128086449097303
85,0.42871684276121697
86,0.4566134934404536
87,0.6304712601184095
88,0.41103796023335487
89,0.489450168339712
90,0.4414113584655214
91,0.4936605238017172
92,0.6347020230805784
93,0.45662871397405597
94,0.3685267417198506
95,0.5300166873710404
96,0.36435364850959434
97,0.589001325947823
98,0.4270849321411443
99,0.5061654277557884
